"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Market crab",1293000,6035833
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Salmon",735306,1327935
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Albacore tuna",277851,1481330
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Dover sole",134780,1981019
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Giant Pacific oyster",84904,365180
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","English sole",42597,480052
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Petrale sole",39233,305635
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Rex sole",34716,407489
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Sablefish",28657,333617
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Rockfish",24427,458670
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Ocean shrimp",14431,131200
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Lingcod",9936,124413
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Sanddab",6799,77997
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Perch",5456,30462
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Flounder",5276,104407
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","All other species",6668,103633
"FB 149","Table 16",1968,"Eureka","Eureka","Landings","Port totals",2744037,13748872
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Market crab",1364901,6371474
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Salmon",538914,1070743
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Ocean shrimp",214791,1952760
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Albacore tuna",175417,935215
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","English sole",93410,1052699
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Dover sole",68969,1013724
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Petrale sole",67442,525394
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Rockfish",22316,405133
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Rex sole",20224,237381
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Lingcod",17944,224693
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Sablefish",14985,174453
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Flounder",11062,218923
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Sanddab",5250,60226
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","All other species",5216,106373
"FB 149","Table 16",1968,"Eureka","Crescent City","Landings","Port totals",2620841,14349191
"FB 149","Table 16",1968,"Eureka","Fort Bragg","Landings","Salmon",686549,1237900
"FB 149","Table 16",1968,"Eureka","Fort Bragg","Landings","Market crab",256709,1198340
"FB 149","Table 16",1968,"Eureka","Fort Bragg","Landings","Albacore tuna",190991,1018243
"FB 149","Table 16",1968,"Eureka","Fort Bragg","Landings","Dover sole",86084,1265283
"FB 149","Table 16",1968,"Eureka","Fort Bragg","Landings","Sablefish",71577,833269
"FB 149","Table 16",1968,"Eureka","Fort Bragg","Landings","Rockfish",67712,1181560
"FB 149","Table 16",1968,"Eureka","Fort Bragg","Landings","English sole",44300,499248
"FB 149","Table 16",1968,"Eureka","Fort Bragg","Landings","Petrale sole",43563,339364
