"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 108","Table 34",1958,"Eureka","Eureka Area Totals","Landings","Totals",3534597,42648570
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Crab",357258,3181314
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Salmon",195025,440632
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Giant Pacific oyster",148059,7402950
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Dover sole",134123,2545034
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Albacore tuna",117250,625332
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","English sole",83347,1182234
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Petrale sole",59476,559507
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Rockfish",37655,941427
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Ocean shrimp",24013,266520
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Rex sole",18812,318841
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Sablefish",16978,247856
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Perch",10580,71728
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Lingcod",10008,156375
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Flounder",5996,120894
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","All other species",17494,370603
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Totals",1236074,18431247
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Salmon",426318,963192
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Albacore tuna",115837,617796
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Dover sole",110907,2107223
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Rockfish",60402,1560352
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Crab",57158,508985
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Sablefish",54692,805015
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","English sole",50697,724203
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Petrale sole",41027,386014
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Ocean shrimp",29542,327878
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Lingcod",23048,366666
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Rex sole",12704,216046
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","All other species",14351,371984
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Totals",996683,8955354
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Crab",519099,4622430
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Salmon",74257,165808
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Ocean shrimp",73173,812134
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Albacore tuna",24062,128332
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Whitebait",5170,71805
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","All other species",10905,146473
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Totals",706666,5946982
