"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Sardine",NA,2610000
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Yellowfin Tuna",NA,2185300
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Bluefin Tuna",NA,1197800
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Albacore",NA,1151000
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Skipjack Tuna",NA,562100
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Pacific Mackerel",NA,311600
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Pismo Clam",NA,174000
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Bonito Tuna",NA,77800
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Jack Mackerel",NA,77700
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","Yellow tail",NA,55800
"FB 67","Table 10",1945,"Los Angeles","Terminal Island","Landings","All other",NA,300
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Pismo Clam",NA,1255900
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Sardine",NA,806500
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Yellowfin Tuna",NA,512700
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Bluefin Tuna",NA,363900
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Skipjack Tuna",NA,116100
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Pacific Mackerel",NA,114200
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Jack Mackerel",NA,38900
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Albacore",NA,20600
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Shark",NA,7500
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","Spiny Lobster",NA,7000
"FB 67","Table 10",1945,"Los Angeles","Long Beach","Landings","All other",NA,5800
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","Yellowfin Tuna",NA,612600
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","Sardine",NA,287000
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","Bluefin Tuna",NA,159700
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","Skipjack Tuna",NA,136700
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","Bonito Tuna",NA,43500
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","Albacore",NA,25200
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","Jack Mackerel",NA,16000
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","Pacific Mackerel",NA,9300
"FB 67","Table 10",1945,"Los Angeles","Wilmington","Landings","All other",NA,1500
"FB 67","Table 10",1945,"Los Angeles","Newport Beach","Landings","Pacific Mackerel",NA,313400
"FB 67","Table 10",1945,"Los Angeles","Newport Beach","Landings","Shark",NA,236300
