"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 111","Table 16",1959,"Eureka","Eureka Area Totals","Landings","Totals",4886939,53009824
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Market crab",702482,4831378
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Albacore tuna",492492,3099384
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Salmon",329677,812155
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Giant Pacific oyster",238731,11936568
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Dover sole",145379,2677330
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","English sole",88781,1264687
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Petrale sole",38813,353812
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Rockfish",33311,801356
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Rex sole",22832,386320
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Flounder",15650,326720
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Sablefish",14621,229528
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Lingcod",12757,182765
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Perch",10593,71230
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Whitebait",7342,92233
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Sanddab",6466,105135
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","All other species",10334,268317
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Totals",2170261,27438918
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Market crab",830977,5715110
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Ocean shrimp",130436,1306978
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Salmon",115807,286119
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Albacore tuna",18132,114109
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Whitebait",7527,94556
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","All other species",22677,338066
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Totals",1125556,7854938
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Salmon",296691,734392
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Albacore tuna",218771,1376783
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Market crab",106632,733369
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Dover sole",89226,1643202
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Sablefish",44990,706280
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Ocean shrimp",44191,442800
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Rockfish",36440,949194
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","English sole",23161,329932
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Lingcod",15360,220064
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Petrale sole",9994,91106
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Rex sole",8874,150158
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","All other species",9379,267683
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Totals",903709,7644963
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Dover sole",118345,2179462
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","English sole",101868,1451104
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Market crab",87869,604326
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Petrale sole",61155,557471
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Rockfish",59682,1536702
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Hake",20079,1003972
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Flounder",17984,375440
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Lingcod",16976,243208
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Rex sole",15674,265219
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Sablefish",14131,221833
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Arrowtooth halibut",11717,520739
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","All other species",7540,92609
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Totals",533020,9052085
"FB 111","Table 16",1959,"Eureka","Trinidad","Landings","Market crab",144840,996147
"FB 111","Table 16",1959,"Eureka","Trinidad","Landings","All other species",4604,11882
"FB 111","Table 16",1959,"Eureka","Trinidad","Landings","Totals",149444,1008029
"FB 111","Table 16",1959,"Eureka","All Other Ports","Landings","All other species",4949,10891
