Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err,Depth,Depth_std_err
2002,Eastern Bering Sea,ALL,0.0403309968723202,0.10210380824111,-0.374621443883741,0.283988897282734,0.18864268394947,1.78927134016493
2003,Eastern Bering Sea,ALL,0.110051949526167,0.089970829371634,-0.515581666889011,0.303859553181614,1.13500215955276,1.72199341604181
2004,Eastern Bering Sea,ALL,0.0459017649934884,0.0953620986267457,-0.581028534624587,0.321570280014874,2.60094325630479,1.88440072160981
2005,Eastern Bering Sea,ALL,0.0966667700501756,0.0949648828065481,-0.63401076504471,0.312706226038589,1.30920795526428,1.88615234704609
2006,Eastern Bering Sea,ALL,-0.0200539413687109,0.0970870315174352,-0.471347698632502,0.318124129729389,2.75400242454508,1.99539441902583
2007,Eastern Bering Sea,ALL,-0.0034794310829943,0.0759127859186465,-0.30527381056638,0.288193678034215,1.10657438204988,1.85532580737013
2008,Eastern Bering Sea,ALL,0.0703381222044149,0.0873227614899461,-0.625918867957856,0.299291897814409,2.2205515945784,1.9391399896035
2009,Eastern Bering Sea,ALL,0.00236110512343159,0.0848448553587593,-0.68731762768077,0.281730145081905,4.16218278472354,1.9557130926366
2010,Eastern Bering Sea,ALL,0.0547722506686494,0.0903979007934628,-0.536974141645446,0.300274398861452,2.31270347604411,1.8680036374265
2011,Eastern Bering Sea,ALL,-0.0255616461635961,0.0894484473843788,-0.423769086028811,0.298796745132929,2.58856383869013,1.91788607914739
2012,Eastern Bering Sea,ALL,-0.069971016494774,0.0973422953391747,-0.228533271013945,0.34017994370189,1.64965274862608,2.08857453292884
2013,Eastern Bering Sea,ALL,0.0155844330705258,0.0971075435199955,-0.209666426614736,0.320634149509541,-0.484773178753863,1.94589311755743
2014,Eastern Bering Sea,ALL,0.0439083730586486,0.0930385310531912,-0.51317483647914,0.299551857494044,2.04939436253206,1.82471555152655
2015,Eastern Bering Sea,ALL,0.0901714970193793,0.0883654139316603,-0.594835754024249,0.24592633061263,1.73243730628976,1.61582599843514
2016,Eastern Bering Sea,ALL,0.273644680876129,0.0936290448183101,-1.18039929551655,0.337349616909991,1.84957250193312,2.15061673360006
2017,Eastern Bering Sea,ALL,0.203268994086773,0.0753127726678134,-0.673811238316162,0.260163381022778,0.466624531804146,1.86681843365571
2018,Eastern Bering Sea,ALL,0.120855911169168,0.0792519081053046,-0.715200980018144,0.269544380929778,1.16236236443854,1.67303183116994
1982,Eastern Bering Sea,Actiniaria spp.,57.2187929502858,0.20103970789044,-168.29664645588,0.820057589569507,77.3761474481134,5.43574161394913
1983,Eastern Bering Sea,Actiniaria spp.,57.188489458053,0.215300905025613,-169.201734026187,0.451567137962096,81.8304834071482,6.16117398028323
1984,Eastern Bering Sea,Actiniaria spp.,56.9026049599376,0.302010433814689,-168.664927589815,0.650224695489837,93.2929883397703,9.0885896159835
1985,Eastern Bering Sea,Actiniaria spp.,57.1197873721483,0.230590633443886,-168.888012415096,0.643071487262267,84.463553685384,6.86241502382744
1986,Eastern Bering Sea,Actiniaria spp.,56.6922468363835,0.325717995967667,-166.957730334887,0.913172723943118,96.5142828888336,10.4809261348775
1987,Eastern Bering Sea,Actiniaria spp.,57.0847311606635,0.350620288362403,-166.010365456993,1.08307127211301,82.0726461399604,10.8078334567585
1988,Eastern Bering Sea,Actiniaria spp.,57.0616958076746,0.337252374309756,-167.3757858558,1.08638340934864,85.4726458403244,10.3381881233638
1989,Eastern Bering Sea,Actiniaria spp.,56.9533823107139,0.348746786500346,-167.303478473392,0.986719160036372,90.269821393848,10.5400567787675
1990,Eastern Bering Sea,Actiniaria spp.,57.1507663705565,0.448159596649134,-167.918444742263,1.14544276261732,93.3920873822954,10.6179366870487
1991,Eastern Bering Sea,Actiniaria spp.,56.996535216914,0.422387727844555,-168.069177849652,1.01280671918178,95.2835243459303,11.1045663309994
1992,Eastern Bering Sea,Actiniaria spp.,57.2684614535758,0.301826856113694,-167.65163488204,1.1313543398733,81.2809104048348,8.160344764153
1993,Eastern Bering Sea,Actiniaria spp.,57.2459057421605,0.294446280455633,-167.588246332202,1.06767136360143,79.9684337035526,8.72061797139499
1994,Eastern Bering Sea,Actiniaria spp.,56.9868258364617,0.32098507890954,-166.786523813852,1.01446286410843,85.6022455674453,8.69958607514009
1995,Eastern Bering Sea,Actiniaria spp.,56.9643255072635,0.368951576142889,-167.502362339556,1.02242120745716,92.8058444349101,9.57151921055678
1996,Eastern Bering Sea,Actiniaria spp.,57.0400464322885,0.341140280212013,-167.151992501112,1.02804964406847,84.5700495596279,8.90887821417029
1997,Eastern Bering Sea,Actiniaria spp.,57.1456405623607,0.303957582319926,-167.28547920041,1.09097808894823,82.7118396626242,7.90918391732964
1998,Eastern Bering Sea,Actiniaria spp.,57.0916988430553,0.322979638228104,-166.870528076898,1.05391687145833,83.0032971905829,8.95447485351633
1999,Eastern Bering Sea,Actiniaria spp.,57.1768730409962,0.352778751490114,-167.520444468117,1.17240309134783,87.7611945755995,9.22791336194062
2000,Eastern Bering Sea,Actiniaria spp.,56.9924993758684,0.294662010774649,-166.124349167592,1.00797866408019,81.6551223119092,9.05980869681041
2001,Eastern Bering Sea,Actiniaria spp.,57.0534909613049,0.316027275723363,-167.32592133499,1.07739777920727,86.7298251786492,9.58045697067148
2002,Eastern Bering Sea,Actiniaria spp.,57.2281340309061,0.58402811070775,-167.653855182569,0.966885018411332,96.8421718453559,14.4173664321287
2003,Eastern Bering Sea,Actiniaria spp.,57.1425136684996,0.35223787163567,-165.64479732501,1.18797622985097,82.2204398642025,11.3515185890235
2004,Eastern Bering Sea,Actiniaria spp.,58.1586960842632,0.371681701783891,-167.741256053002,1.52874291719281,74.9464703943404,9.99917354320699
2005,Eastern Bering Sea,Actiniaria spp.,57.1037327929898,0.296277345652762,-165.587634320836,1.06940299743938,78.0384093652099,5.94119519830515
2006,Eastern Bering Sea,Actiniaria spp.,57.6871556040464,0.43162037037225,-167.514398228799,1.42181617117432,83.6864840278319,9.90262514334841
2007,Eastern Bering Sea,Actiniaria spp.,56.9178325813941,0.269433517600376,-164.791547240299,0.979721519190859,76.3214716446271,7.02812122561521
2008,Eastern Bering Sea,Actiniaria spp.,58.275913748451,0.337823262127534,-167.978265280678,1.90457526790418,76.2271141132889,12.3608039225271
2009,Eastern Bering Sea,Actiniaria spp.,57.7824347056435,0.254373176406262,-170.011742313158,0.774801458171182,78.0348398591117,6.56958661194423
2010,Eastern Bering Sea,Actiniaria spp.,57.861429013806,0.329883066543172,-165.770250731415,1.66119739760006,66.6022362726568,12.0354803215011
2011,Eastern Bering Sea,Actiniaria spp.,58.5050428965038,0.389267771135317,-170.050830844977,1.20193997395317,84.2114268209478,8.00813078753429
2012,Eastern Bering Sea,Actiniaria spp.,57.2854912790102,0.252027433548334,-166.074860905341,1.08715840328457,71.1247532371918,5.6452501125669
2013,Eastern Bering Sea,Actiniaria spp.,59.0342872295999,0.31252533653669,-167.860550813848,0.964415649062531,51.0673546714743,9.13657245516088
2014,Eastern Bering Sea,Actiniaria spp.,57.3937898716878,0.427607967798259,-165.851630326897,1.19671551857732,73.1838855404603,7.4655170175001
2015,Eastern Bering Sea,Actiniaria spp.,58.4088180909135,0.387348554034357,-169.206660583279,1.88049710616864,84.383343250484,12.1997739031302
2016,Eastern Bering Sea,Actiniaria spp.,58.5392170431744,0.396043536603081,-168.746369040328,1.22193161648175,69.7491988541423,9.27851234325218
2017,Eastern Bering Sea,Actiniaria spp.,58.2043150730222,0.340744814634141,-169.599277591055,1.77239822302447,90.7429792388057,11.6202897718107
2018,Eastern Bering Sea,Actiniaria spp.,58.132493323579,0.382073107479345,-169.418403227676,1.46730265243646,87.3955881107146,9.41920988967516
1982,Eastern Bering Sea,Aforia circinata,58.9801507800985,0.243625542371639,-173.501333444777,0.94772736398793,110.552799551154,14.4673024684567
1983,Eastern Bering Sea,Aforia circinata,58.0233358891638,0.639233493393219,-170.97539522582,2.77895605630771,110.734511408795,14.2285760863691
1984,Eastern Bering Sea,Aforia circinata,58.3060522593403,0.45429460555557,-171.007305518049,1.69448423908529,100.786557854419,10.9778883262996
1985,Eastern Bering Sea,Aforia circinata,58.1550271827712,0.48114665203689,-170.245626338449,1.6427174256109,97.3900473671663,9.86391672266851
1986,Eastern Bering Sea,Aforia circinata,57.4538003291628,0.604805705108148,-167.491166216041,2.49319404268327,86.2255023454174,12.6861044500857
1987,Eastern Bering Sea,Aforia circinata,57.7818010386642,0.487715008989825,-169.189343108797,1.82287892889259,94.5064029581811,10.6335986993023
1988,Eastern Bering Sea,Aforia circinata,58.2580390633624,0.485919712004806,-171.083566099998,1.73866544339165,104.697376269443,10.7104625088741
1989,Eastern Bering Sea,Aforia circinata,58.4289688981036,0.377963227469024,-172.696519666634,1.5719495046245,115.365461404912,10.5055470891233
1990,Eastern Bering Sea,Aforia circinata,58.8378152328767,0.272803034261193,-174.563906284855,0.0794189751695935,127.083284032091,5.2583112209975
1991,Eastern Bering Sea,Aforia circinata,59.0870671872359,0.315308714056878,-172.742372297683,1.75227120861556,99.1798259776062,28.0079563280244
1992,Eastern Bering Sea,Aforia circinata,58.205536526532,0.632343141700699,-172.536380374583,2.36130973558848,104.54756940824,27.7753094240767
1993,Eastern Bering Sea,Aforia circinata,57.2577878013338,0.661541011116061,-167.197166355676,3.25076870822704,90.9795188574062,17.126459392373
1994,Eastern Bering Sea,Aforia circinata,57.2266027388449,0.414092659095845,-166.985552804225,1.83443638373314,85.2625904853726,9.29682099220243
1995,Eastern Bering Sea,Aforia circinata,57.3770718559601,0.550751820946,-167.810380978478,2.74062065648497,92.5247462188087,14.4277479745963
1996,Eastern Bering Sea,Aforia circinata,57.8559121525379,0.510789087063906,-170.194281086825,2.02794347124945,102.131651355582,11.8831883713166
1997,Eastern Bering Sea,Aforia circinata,57.032172452864,0.612490889220816,-166.425696610494,2.83708223743351,88.8883760698041,16.4701339242841
1998,Eastern Bering Sea,Aforia circinata,57.8024411546926,0.614880933389849,-169.892999937622,2.93668836301309,104.883499054383,15.22181706408
1999,Eastern Bering Sea,Aforia circinata,58.3437099560932,0.405443658766453,-172.227985283109,1.1671081127981,100.610909445811,14.0081306773016
2000,Eastern Bering Sea,Aforia circinata,58.5611820960976,0.566751692459611,-173.127835635816,2.5118959275802,119.480311043031,13.1077062350446
2001,Eastern Bering Sea,Aforia circinata,58.7495224821484,0.409497335872869,-173.719387206168,1.09039042308194,119.696139303855,11.6238697772225
2002,Eastern Bering Sea,Aforia circinata,57.7660389365496,0.577733266544847,-171.378739459052,1.59424521751938,102.669703293776,16.3085219637502
2003,Eastern Bering Sea,Aforia circinata,58.3643141093641,0.455260572382551,-171.761615327663,1.88697171571415,108.821863463334,11.2274150443809
2004,Eastern Bering Sea,Aforia circinata,58.7983319108281,0.284460364113293,-174.375464979264,0.571960051780738,125.645364189536,6.23098626884954
2005,Eastern Bering Sea,Aforia circinata,58.0467650240117,0.547725135707513,-170.295629619248,2.09508320277237,100.67973336189,11.2257657807811
2006,Eastern Bering Sea,Aforia circinata,57.1224482322555,0.355669745840245,-166.489803462216,1.59619965705477,84.6100508807109,8.15244112758318
2007,Eastern Bering Sea,Aforia circinata,58.4144100933955,0.530109659295083,-171.131219256756,1.97247651835016,101.689036538749,11.3723945037543
2008,Eastern Bering Sea,Aforia circinata,58.0240306150711,0.454988162386561,-170.576766811087,1.8212297945849,100.610977074291,10.6197305648417
2009,Eastern Bering Sea,Aforia circinata,58.2606844364993,0.39263202904014,-172.242763781769,1.81376568382654,114.456920510647,10.5037119547781
2010,Eastern Bering Sea,Aforia circinata,58.1899664435599,0.419970164015067,-171.287256574513,1.53026641944028,100.753551771985,10.727347401984
2011,Eastern Bering Sea,Aforia circinata,58.1447377635741,0.495289337016857,-170.599448348109,1.89002614438886,99.1988582551129,12.1391870313879
2012,Eastern Bering Sea,Aforia circinata,57.4371217288357,0.540100354127146,-167.492383482741,2.11084488588049,86.498703880331,11.1467162712178
2013,Eastern Bering Sea,Aforia circinata,57.8871419049543,0.435546140683496,-169.598148769197,1.60638116871985,91.0602984046477,9.14899876852752
2014,Eastern Bering Sea,Aforia circinata,59.09551654774,0.234551148085725,-173.362239866488,0.696348318024676,105.817533889955,11.5900406830905
2015,Eastern Bering Sea,Aforia circinata,58.3463240041414,0.395970647231212,-171.966299406079,1.69562233196365,110.63078947318,10.2003985504922
2016,Eastern Bering Sea,Aforia circinata,58.1485464120445,0.448690355066804,-171.020888340108,1.93633000845819,107.11745671935,10.2299876729487
2017,Eastern Bering Sea,Aforia circinata,57.8010275109015,0.482333794260447,-169.270124128595,2.04373878408014,98.3260834828517,10.4363153359502
2018,Eastern Bering Sea,Aforia circinata,58.9155373519499,0.265673887236849,-173.584959963617,0.748123091253746,112.211110761261,8.71269241485966
1982,Eastern Bering Sea,Ammodytes sp.,57.9087067036883,0.334317729746563,-162.792194365291,0.774243743770183,44.3975438225164,7.01961264856568
1983,Eastern Bering Sea,Ammodytes sp.,58.2836696235986,0.599736115416052,-163.545357077115,2.1564653521874,40.5919639482883,1.5460965565251
1984,Eastern Bering Sea,Ammodytes sp.,58.2855251209348,0.601043171544705,-163.552028870949,2.16116512127309,40.5871805477752,1.54946609677414
1985,Eastern Bering Sea,Ammodytes sp.,58.2570566566756,0.580012936127656,-163.449665089234,2.0855469070961,40.6605711497905,1.49525096160814
1986,Eastern Bering Sea,Ammodytes sp.,58.1846331898299,0.429526960594116,-164.160709687244,1.97457786902907,44.0155533140621,7.02588386379567
1987,Eastern Bering Sea,Ammodytes sp.,58.6486351052603,0.732031083147992,-164.857659931183,2.63215708868515,39.6510970237473,1.887147876928
1988,Eastern Bering Sea,Ammodytes sp.,58.1767133984064,0.50751907897997,-163.160775612202,1.8248814457924,40.8676929684657,1.30836459604801
1989,Eastern Bering Sea,Ammodytes sp.,57.7920736289469,0.688038615320144,-164.077331760318,1.36288032825518,52.8298128537072,11.9493410377652
1990,Eastern Bering Sea,Ammodytes sp.,57.9731299018692,NaN,-162.428752401869,NaN,41.392523364486,NaN
1991,Eastern Bering Sea,Ammodytes sp.,57.9940335234448,0.62617732204862,-163.895906595168,1.45249628708085,47.9793006149421,10.2453355837088
1992,Eastern Bering Sea,Ammodytes sp.,58.1856985506821,0.516753081152176,-163.193083437375,1.85808405813229,40.8445295927136,1.33216949722773
1993,Eastern Bering Sea,Ammodytes sp.,58.0422155886648,0.670758343254551,-163.90217069509,1.63569718662943,49.2503237454719,18.8846795010283
1994,Eastern Bering Sea,Ammodytes sp.,57.874915724829,0.456398206416995,-163.128928262032,1.04067782921941,46.6707260514717,9.01983871321272
1995,Eastern Bering Sea,Ammodytes sp.,58.3066562997768,0.615338215871274,-163.628010046423,2.21256567395924,40.532705184356,1.58631816927831
1996,Eastern Bering Sea,Ammodytes sp.,58.601565825972,0.726711830533205,-164.688413378693,2.61303070348262,39.7724398089408,1.87343504900317
1997,Eastern Bering Sea,Ammodytes sp.,58.3820885126976,0.658352549951395,-163.899240925173,2.36723189916538,40.3382438510293,1.6972074622407
1998,Eastern Bering Sea,Ammodytes sp.,58.0688101155711,0.362463308605218,-162.772788821279,1.30330581459834,41.1458634666914,0.934416418981967
1999,Eastern Bering Sea,Ammodytes sp.,57.7146960705495,0.522645787261955,-163.332323185013,1.03518379580703,50.8024440953981,11.0046540350866
2000,Eastern Bering Sea,Ammodytes sp.,59.025231951001,0.662118253310117,-166.211785568622,2.38077220232699,38.6802448915658,1.70691530014833
2001,Eastern Bering Sea,Ammodytes sp.,57.9731299018692,NaN,-162.428752401869,NaN,41.392523364486,NaN
2002,Eastern Bering Sea,Ammodytes sp.,58.0485520488458,0.324177362488942,-162.699947086601,1.16564140828159,41.1980879807749,0.835716727680876
2003,Eastern Bering Sea,Ammodytes sp.,58.3716183066476,0.653072476437213,-163.861593306501,2.34824638987612,40.3652356380902,1.68359563652496
2004,Eastern Bering Sea,Ammodytes sp.,58.3350834516362,0.632948801466417,-163.730225281541,2.27588788633145,40.4594210841129,1.63171757919738
2005,Eastern Bering Sea,Ammodytes sp.,58.3600819078248,0.647008686561148,-163.820111988783,2.3264428792411,40.3949760289659,1.6679634202787
2006,Eastern Bering Sea,Ammodytes sp.,58.3663371877658,0.650329018436292,-163.842604038394,2.33838176446489,40.3788501587234,1.67652310769242
2007,Eastern Bering Sea,Ammodytes sp.,57.4153187075906,0.521891278962294,-163.515986545114,0.866448915475093,57.5858409011845,12.1396868466561
2008,Eastern Bering Sea,Ammodytes sp.,58.2699206615054,0.589778944488129,-163.495920067036,2.1206624489439,40.6274082418729,1.52042735420649
2009,Eastern Bering Sea,Ammodytes sp.,58.1499950373687,0.478013450275621,-163.064704659722,1.71878834190905,40.9365718719274,1.23230022412627
2010,Eastern Bering Sea,Ammodytes sp.,57.9910855409165,0.249412957480426,-162.674924182847,0.727985768910853,42.2126219103996,4.03273515703781
2011,Eastern Bering Sea,Ammodytes sp.,58.1205548960345,0.441364424691021,-162.958847028142,1.58700979492295,41.0124674199366,1.13782045077288
2012,Eastern Bering Sea,Ammodytes sp.,57.4334698427009,0.514167372002249,-163.465700055628,0.85351355804552,56.9877912296221,12.1020792629737
2013,Eastern Bering Sea,Ammodytes sp.,57.5422014661619,0.488723673361921,-163.272727337358,0.830125911999005,53.9217371859864,11.7053775114477
2014,Eastern Bering Sea,Ammodytes sp.,58.2031196588327,0.533771371585984,-163.255724347532,1.91927656051896,40.7996186483332,1.37604199308268
2015,Eastern Bering Sea,Ammodytes sp.,57.9731299018692,NaN,-162.428752401869,NaN,41.392523364486,NaN
2016,Eastern Bering Sea,Ammodytes sp.,59.8641530847029,NaN,-172.949062629583,NaN,81.5790139064475,NaN
2017,Eastern Bering Sea,Ammodytes sp.,57.9731299018692,NaN,-162.428752401869,NaN,41.392523364486,NaN
2018,Eastern Bering Sea,Ammodytes sp.,58.2404083038652,0.566691003045646,-163.389802767983,2.03764536110435,40.7034899607316,1.46090753233164
1982,Eastern Bering Sea,Anarhichas orientalis,58.2620569537571,0.583862110692853,-163.467644609109,2.09938734686786,40.6476805769192,1.50517398506419
1983,Eastern Bering Sea,Anarhichas orientalis,58.5832673242967,0.723807587841486,-164.622617633122,2.60258794611308,39.8196126399619,1.86594802344383
1984,Eastern Bering Sea,Anarhichas orientalis,58.7069842233532,0.734395909555279,-165.067465291013,2.64066027213562,39.5006752495022,1.89324430812683
1985,Eastern Bering Sea,Anarhichas orientalis,59.4419221206744,NaN,-167.710074383319,NaN,37.606033717835,NaN
1986,Eastern Bering Sea,Anarhichas orientalis,58.6052385590551,0.727237872105607,-164.701619389533,2.61492218607894,39.7629716448153,1.87479116387232
1987,Eastern Bering Sea,Anarhichas orientalis,58.7455053733589,0.733413398814837,-165.205975417681,2.63712746776474,39.4013692116528,1.89071143336158
1988,Eastern Bering Sea,Anarhichas orientalis,59.4419221206743,NaN,-167.710074383319,NaN,37.606033717835,NaN
1989,Eastern Bering Sea,Anarhichas orientalis,59.4419221206744,NaN,-167.710074383319,NaN,37.606033717835,NaN
1990,Eastern Bering Sea,Anarhichas orientalis,57.0266691583484,0.556721865492102,-164.390629112108,0.776873440193951,69.4271264304674,9.49703952916465
1991,Eastern Bering Sea,Anarhichas orientalis,59.4419221206743,NaN,-167.710074383319,NaN,37.606033717835,NaN
1992,Eastern Bering Sea,Anarhichas orientalis,57.4208921502971,0.781392913143599,-165.906841426627,1.5342707985746,66.7261223595582,10.9282085268289
1993,Eastern Bering Sea,Anarhichas orientalis,59.4419221206744,NaN,-167.710074383319,NaN,37.606033717835,NaN
1994,Eastern Bering Sea,Anarhichas orientalis,58.8149638217211,0.52955532370003,-165.609799951726,2.11699784228729,41.0882565939393,6.09237663549483
1995,Eastern Bering Sea,Anarhichas orientalis,57.3005015985837,1.13514829042879,-165.048671842802,1.41078621076298,67.1632357536141,15.6680142992266
1996,Eastern Bering Sea,Anarhichas orientalis,56.8212694577198,0.566595143358443,-164.453072041625,0.704176381249205,73.7778922694329,7.82049436436104
1997,Eastern Bering Sea,Anarhichas orientalis,57.3152905693987,0.565867452076182,-163.828726705231,0.924765038201897,61.0515262154155,12.0785707079435
1998,Eastern Bering Sea,Anarhichas orientalis,57.2203594802163,1.076450183171,-164.949069529653,1.33783496640539,68.2694065219081,14.8578269504836
1999,Eastern Bering Sea,Anarhichas orientalis,57.0367716707171,0.901635331653688,-164.720902732161,1.12057138592284,70.8033982907815,12.4449249390153
2000,Eastern Bering Sea,Anarhichas orientalis,57.1934538183359,1.05464790087666,-164.915630606216,1.31073863063731,68.6407750018037,14.5568984518692
2001,Eastern Bering Sea,Anarhichas orientalis,57.9731299018692,NaN,-162.428752401869,NaN,41.392523364486,NaN
2002,Eastern Bering Sea,Anarhichas orientalis,57.9960464367736,1.04245839941982,-166.243128724348,1.16534725340461,61.0049857981004,19.5472754617833
2003,Eastern Bering Sea,Anarhichas orientalis,58.5166334600177,0.709152789870687,-164.383022891524,2.54989383072634,39.9913921700946,1.82816851993085
2004,Eastern Bering Sea,Anarhichas orientalis,57.0520983088889,0.918909025915132,-164.739951000984,1.14203949707489,70.591850611893,12.6833470825985
2005,Eastern Bering Sea,Anarhichas orientalis,56.9241078310189,0.601224529169031,-166.066536856507,1.1931307388873,82.0693570209193,15.8197857302389
2006,Eastern Bering Sea,Anarhichas orientalis,57.2071900447136,0.749979999439483,-167.131558041474,0.910114397269235,85.7267161098208,19.6713009564652
2007,Eastern Bering Sea,Anarhichas orientalis,57.6360452923188,1.30100145427197,-165.465692614644,1.61691201699838,62.5318554874552,17.9572215900954
2008,Eastern Bering Sea,Anarhichas orientalis,57.3584651131579,0.781570813636381,-164.838700935792,1.08426188294994,65.0178280954333,11.7462413372005
2009,Eastern Bering Sea,Anarhichas orientalis,57.3110600143117,1.06723535191124,-166.14059449715,1.10727481867327,78.269351622969,25.2771780557227
2010,Eastern Bering Sea,Anarhichas orientalis,56.9437291819603,0.514331828733109,-164.452240849892,0.682305661862786,71.3575950639369,8.1560781896245
2011,Eastern Bering Sea,Anarhichas orientalis,56.9677075643169,0.379658569720768,-164.859364844038,1.02277747920729,71.5983200936538,6.21549349952811
2012,Eastern Bering Sea,Anarhichas orientalis,57.2150013325103,1.07219754846484,-164.942410310798,1.33254970239764,68.3433629693462,14.7991294728525
2013,Eastern Bering Sea,Anarhichas orientalis,59.4419221206744,NaN,-167.710074383319,NaN,37.606033717835,NaN
2014,Eastern Bering Sea,Anarhichas orientalis,57.5163294499738,1.25470618325122,-165.316907243592,1.55937527882038,64.184247113748,17.3182258091428
2015,Eastern Bering Sea,Anarhichas orientalis,57.1483028976333,0.678871419747379,-165.184603026844,1.23759708573099,69.8258287864948,9.34328351094642
2016,Eastern Bering Sea,Anarhichas orientalis,57.4278341907201,0.552892028421057,-165.405337941467,1.41937063114412,64.0692984390673,9.38781538568565
2017,Eastern Bering Sea,Anarhichas orientalis,56.9595341976538,0.80456158302117,-164.624910373391,0.999926085962871,71.8694773595649,11.1050534046282
2018,Eastern Bering Sea,Anarhichas orientalis,58.2205221666068,1.36333001793312,-166.192092787827,1.6943752690609,54.4645464837541,18.8175187291805
1982,Eastern Bering Sea,Aphroditidae spp.,58.7858136203242,0.171233548163534,-174.579045100254,0.0498498594292783,128.085621354091,3.30054718840643
1983,Eastern Bering Sea,Aphroditidae spp.,58.7549544394008,NaN,-174.58802888788,NaN,128.680435769405,NaN
1984,Eastern Bering Sea,Aphroditidae spp.,57.919936244156,0.763349503606081,-170.636860667736,2.64372327921973,109.404548042034,14.6366860983533
1985,Eastern Bering Sea,Aphroditidae spp.,58.7000043381127,0.334232411806807,-174.412492805634,0.789603967627783,128.454441857224,1.65863195712975
1986,Eastern Bering Sea,Aphroditidae spp.,58.7672160851083,0.10898839275971,-174.584459252599,0.0317289229637743,128.444091077031,2.10076434875045
1987,Eastern Bering Sea,Aphroditidae spp.,58.3757237356226,1.00405580103498,-173.657258119998,2.46431994987395,129.004014311978,0.856710465486199
1988,Eastern Bering Sea,Aphroditidae spp.,58.6748289822792,0.300844383108093,-174.246062212383,1.27285127764343,127.224712470972,6.18234892825032
1989,Eastern Bering Sea,Aphroditidae spp.,58.7346312537028,0.247629341444797,-174.538148361411,0.607772920257548,128.697776524632,0.211289699395723
1990,Eastern Bering Sea,Aphroditidae spp.,58.6751005165988,0.397262873944218,-174.188515486256,1.98752718137791,126.613907344849,10.280709979177
1991,Eastern Bering Sea,Aphroditidae spp.,57.6095710962332,1.02137998398754,-168.857615408661,5.11001811101937,99.0392215044644,26.4321487927077
1992,Eastern Bering Sea,Aphroditidae spp.,58.5745658841356,0.381660558703345,-173.910313946151,1.39740886001868,126.394461283894,6.30548107296299
1993,Eastern Bering Sea,Aphroditidae spp.,58.5836145195156,0.700786355514095,-174.167498094325,1.71998587599682,128.826631531005,0.597945855419585
1994,Eastern Bering Sea,Aphroditidae spp.,57.8004762104298,1.02545363060024,-169.81272379763,5.1303987805989,103.979628074833,26.537570119818
