"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Sole",12710822,544023
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Albacore",2167725,410567
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Crab",1962597,220596
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Salmon",435473,102467
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Rockfish",2231387,68950
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Sablefish",429295,31940
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Lingcod",470294,31886
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Pacific Halibut",92336,24774
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Flounder",442104,15783
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","Sand dab",125772,6289
"FB 86","Table 19",1950,"Eureka","Eureka","Landings","All other",126827,9307
"FB 86","Table 19",1950,"Eureka","Fort Bragg Noyo","Landings","Albacore",3212313,608412
"FB 86","Table 19",1950,"Eureka","Fort Bragg Noyo","Landings","Salmon",810274,190657
"FB 86","Table 19",1950,"Eureka","Fort Bragg Noyo","Landings","Sole",1333859,57089
"FB 86","Table 19",1950,"Eureka","Fort Bragg Noyo","Landings","Rockfish",1162670,35927
"FB 86","Table 19",1950,"Eureka","Fort Bragg Noyo","Landings","Lingcod",295769,20053
"FB 86","Table 19",1950,"Eureka","Fort Bragg Noyo","Landings","Sablefish",179960,13389
"FB 86","Table 19",1950,"Eureka","Fort Bragg Noyo","Landings","All other",133731,8981
"FB 86","Table 19",1950,"Eureka","Crescent City","Landings","Crab",2509042,282016
"FB 86","Table 19",1950,"Eureka","Crescent City","Landings","Salmon",819450,192817
"FB 86","Table 19",1950,"Eureka","Crescent City","Landings","Albacore",184169,34882
"FB 86","Table 19",1950,"Eureka","Crescent City","Landings","Sole",213875,9154
"FB 86","Table 19",1950,"Eureka","Crescent City","Landings","Lingcod",95178,6453
"FB 86","Table 19",1950,"Eureka","Crescent City","Landings","All other",156768,7622
"FB 86","Table 19",1950,"Eureka","Fields Landing","Landings","Crab",862514,96947
"FB 86","Table 19",1950,"Eureka","Fields Landing","Landings","Sole",1297164,55519
"FB 86","Table 19",1950,"Eureka","Fields Landing","Landings","Rockfish",259060,8005
"FB 86","Table 19",1950,"Eureka","Fields Landing","Landings","Lingcod",72525,4917
"FB 86","Table 19",1950,"Eureka","Fields Landing","Landings","All other",137396,8886
"FB 86","Table 19",1950,"Eureka","Trinidad","Landings","Crab",899121,101061
"FB 86","Table 19",1950,"Eureka","Trinidad","Landings","Salmon",56654,13331
"FB 86","Table 19",1950,"Eureka","Trinidad","Landings","Albacore",27054,5124
"FB 86","Table 19",1950,"Eureka","Trinidad","Landings","All other",2850,168
"FB 86","Table 19",1950,"Eureka","Point Arena","Landings","Salmon",50910,11979
"FB 86","Table 19",1950,"Eureka","Point Arena","Landings","All other",11211,1475
"FB 86","Table 19",1950,"Eureka","Shelter Cove","Landings","Salmon",42891,10092
"FB 86","Table 19",1950,"Eureka","Shelter Cove","Landings","All other",2187,163
"FB 86","Table 19",1950,"Eureka","All Other Ports","Landings","All species",245000,5535
"FB 86","Table 20",1950,"Sacramento Delta","Pittsburg","Landings","Salmon",609887,147349
"FB 86","Table 20",1950,"Sacramento Delta","Pittsburg","Landings","Shad",942796,61753
"FB 86","Table 20",1950,"Sacramento Delta","Pittsburg","Landings","Catfish",161720,30719
"FB 86","Table 20",1950,"Sacramento Delta","Pittsburg","Landings","Carp",146391,5153
"FB 86","Table 20",1950,"Sacramento Delta","Pittsburg","Landings","All othr",936,134
"FB 86","Table 20",1950,"Sacramento Delta","Benicia","Landings","Sardine",1891000,32903
"FB 86","Table 20",1950,"Sacramento Delta","Benicia","Landings","Salmon",114328,27622
"FB 86","Table 20",1950,"Sacramento Delta","Sacramento","Landings","Salmon",195483,47229
"FB 86","Table 20",1950,"Sacramento Delta","Sacramento","Landings","Shad",90836,5950
"FB 86","Table 20",1950,"Sacramento Delta","Sacramento","Landings","Catfish",25088,4765
"FB 86","Table 20",1950,"Sacramento Delta","Sacramento","Landings","All other",8333,400
"FB 86","Table 20",1950,"Sacramento Delta","Martinez","Landings","Salmon",164676,39786
"FB 86","Table 20",1950,"Sacramento Delta","Martinez","Landings","Shad",227856,14925
"FB 86","Table 20",1950,"Sacramento Delta","Martinez","Landings","All other",1071,89
"FB 86","Table 20",1950,"Sacramento Delta","Rio Vista","Landings","Salmon",110742,26755
"FB 86","Table 20",1950,"Sacramento Delta","Rio Vista","Landings","All other",3634,573
"FB 86","Table 20",1950,"Sacramento Delta","Clear Lake","Landings","Carp",659861,15507
"FB 86","Table 20",1950,"Sacramento Delta","Bethel Island","Landings","Catfish",48224,9160
