"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Salmon",1012689,2128056
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Market crab",359427,1754829
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Giant Pacific oyster",158031,687092
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Dover sole",140460,2243673
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Albacore tuna",117098,841153
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Ocean shrimp",55362,553570
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Sablefish",29288,300727
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","English sole",29072,364523
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Rockfish",29040,591624
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Petrale sole",21455,181744
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Rex sole",12947,178125
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Lingcod",5115,71693
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","All other species",10161,119381
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Salmon",1020867,2150359
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Market crab",123831,604580
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Dover sole",76947,1229128
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Sablefish",64607,663394
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Petrale sole",63033,533942
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Albacore tuna",35857,257575
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Rockfish",34934,678357
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","English sole",31978,400962
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Lingcod",12469,174785
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Rex sole",11786,162145
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Miscellaneous (animal food)",8050,402516
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","All other species",10559,147445
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Salmon",383818,786941
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Market crab",311972,1523144
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Ocean shrimp",59545,595401
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","English sole",18375,230401
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Dover sole",18193,290606
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Rockfish",17521,334414
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Albacore tuna",13996,100536
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Petrale sole",10180,86230
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Lingcod",7762,108808
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","All other species",10479,124641
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Dover sole",262851,4198731
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Sablefish",56299,578085
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Rockfish",45496,919779
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","English sole",44662,560013
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Petrale sole",29050,246080
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Miscellaneous (animal food)",23529,1176471
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Market crab",23294,113728
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Rex sole",20248,278565
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Salmon",9716,20231
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Lingcod",9393,131668
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Smelt",7048,137592
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","All other species",13492,138007
"FB 135","Table 16",1965,"Eureka","Point Arena","Landings","Salmon",87597,178926
"FB 135","Table 16",1965,"Eureka","Point Arena","Landings","All other species",345,1685
"FB 135","Table 16",1965,"Eureka","Albion","Landings","Salmon",75556,154332
"FB 135","Table 16",1965,"Eureka","Trinidad","Landings","Market crab",48642,237485
"FB 135","Table 16",1965,"Eureka","Trinidad","Landings","Salmon",25510,65442
"FB 135","Table 16",1965,"Eureka","Trinidad","Landings","All other species",166,1269
"FB 135","Table 16",1965,"Eureka","All Other Ports","Landings","All species",1736,18880
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Salmon",326472,585790
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Yellowfin tuna",293334,1579570
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Dover sole",112702,2028748
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Albacore tuna",111789,569915
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","English sole",101560,1256874
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Market crab",93930,269370
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Petrale sole",92143,733380
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Rockfish",78582,1402642
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","California halibut",34520,145138
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Sablefish",23204,606558
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Sand sole",21387,188423
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Rex sole",20635,300245
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Sanddab",13563,198065
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Lingcod",9984,119798
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","Flounder",8716,162558
"FB 135","Table 17",1965,"San Francisco","San Francisco","Landings","All other species",15624,306363
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","Salmon",687415,1235697
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","Market squid",60753,174225
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","English sole",54225,671071
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","Ocean shrimp",24535,243253
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","Dover sole",21883,393920
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","Petrale sole",19378,154233
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","Rex sole",9162,133312
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","Smelt",6584,48347
"FB 135","Table 17",1965,"San Francisco","Bodega Bay","Landings","All other species",18367,297844
"FB 135","Table 17",1965,"San Francisco","Sausalito","Landings","Salmon",542492,975460
"FB 135","Table 17",1965,"San Francisco","Sausalito","Landings","Albacore tuna",45036,324424
"FB 135","Table 17",1965,"San Francisco","Sausalito","Landings","Anchovy",10739,141470
"FB 135","Table 17",1965,"San Francisco","Sausalito","Landings","All other species",9185,82482
"FB 135","Table 17",1965,"San Francisco","Point Reyes","Landings","Salmon",217647,391964
"FB 135","Table 17",1965,"San Francisco","Point Reyes","Landings","Giant Pacific oyster",34987,152117
"FB 135","Table 17",1965,"San Francisco","Point Reyes","Landings","Market crab",18859,54084
"FB 135","Table 17",1965,"San Francisco","Point Reyes","Landings","Petrale sole",6116,48680
"FB 135","Table 17",1965,"San Francisco","Point Reyes","Landings","English sole",5234,64775
"FB 135","Table 17",1965,"San Francisco","Point Reyes","Landings","All other species",13355,192305
"FB 135","Table 17",1965,"San Francisco","Princeton","Landings","Salmon",140770,252803
"FB 135","Table 17",1965,"San Francisco","Princeton","Landings","Market crab",14806,12459
"FB 135","Table 17",1965,"San Francisco","Princeton","Landings","All other species",6308,50623
"FB 135","Table 17",1965,"San Francisco","Oakland","Landings","Salmon",108212,195067
"FB 135","Table 17",1965,"San Francisco","Oakland","Landings","Albacore tuna",36006,259374
"FB 135","Table 17",1965,"San Francisco","Oakland","Landings","Dover sole",7216,129900
"FB 135","Table 17",1965,"San Francisco","Oakland","Landings","All other species",1465,33962
"FB 135","Table 17",1965,"San Francisco","Clear Lake","Landings","Hardhead",42323,211619
"FB 135","Table 17",1965,"San Francisco","Clear Lake","Landings","Carp",5443,105057
"FB 135","Table 17",1965,"San Francisco","Clear Lake","Landings","All other species",125,626
"FB 135","Table 17",1965,"San Francisco","Tomales Bay","Landings","Eastern oyster",20833,7982
"FB 135","Table 17",1965,"San Francisco","Tomales Bay","Landings","Giant Pacific oyster",8025,34891
"FB 135","Table 17",1965,"San Francisco","Tomales Bay","Landings","All other species",7391,48960
"FB 135","Table 17",1965,"San Francisco","Berkeley","Landings","Salmon",7254,13062
"FB 135","Table 17",1965,"San Francisco","Berkeley","Landings","All other species",845,4879
"FB 135","Table 17",1965,"San Francisco","All Other Ports","Landings","All species",7529,63695
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Albacore tuna",343641,2488458
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Salmon",183267,321415
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Jack mackerel",66375,2326741
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Anchovy",50530,3428327
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Pacific herring",34224,416611
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Sardine",22853,225715
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Squid",12375,542000
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Petrale sole",8661,66086
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","English sole",7316,90997
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","Butterfish (Pacific pompano)",5158,19224
"FB 135","Table 18",1965,"Monterey","Moss Landing","Landings","All other species",27407,415483
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Squid",190028,8323195
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Rockfish",137030,2554216
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Albacore tuna",131165,949827
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Salmon",46979,82405
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","English sole",27166,337909
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Petrale sole",26756,204151
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Sablefish",18104,483479
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Jack mackerel",12077,423224
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Rex sole",11346,219048
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","California halibut",8984,40482
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","Anchovy",6750,457945
"FB 135","Table 18",1965,"Monterey","Monterey","Landings","All other species",25689,412566
"FB 135","Table 18",1965,"Monterey","Santa Cruz","Landings","Salmon",50194,88079
"FB 135","Table 18",1965,"Monterey","Santa Cruz","Landings","California halibut",10004,45076
"FB 135","Table 18",1965,"Monterey","Santa Cruz","Landings","Albacore tuna",7424,53764
"FB 135","Table 18",1965,"Monterey","Santa Cruz","Landings","Pacific pompano",6279,23403
"FB 135","Table 18",1965,"Monterey","Santa Cruz","Landings","Pacific herring",5226,63619
"FB 135","Table 18",1965,"Monterey","Santa Cruz","Landings","All other species",12819,231778
"FB 135","Table 19",1965,"Santa Barbara","Morro Bay","Landings","Albacore tuna",433857,3140948
"FB 135","Table 19",1965,"Santa Barbara","Morro Bay","Landings","Abalone",211755,1283416
"FB 135","Table 19",1965,"Santa Barbara","Morro Bay","Landings","Rockfish",59020,1001051
"FB 135","Table 19",1965,"Santa Barbara","Morro Bay","Landings","Jack mackerel",43432,1786645
"FB 135","Table 19",1965,"Santa Barbara","Morro Bay","Landings","Giant Pacific oyster",40215,174846
"FB 135","Table 19",1965,"Santa Barbara","Morro Bay","Landings","Petrale sole",17080,144976
